"url","create_date","title"
"https://github.com/bradtmoore/wormsizer",2012-08-31,"WormSizer"
"https://github.com/NeuroanatomyAndConnectivity/pipelines",2012-09-18,"Neuroimgaing data processing pipelines used in the lab"
"https://github.com/genome/sciclone",2013-02-14,"An R package for inferring the subclonal architecture of tumors"
"https://github.com/thoppe/gr_svd",2013-07-22,"Singular Value Decomposition of the Radial Distribution Function for Hard Sphere and Square Well Potentials"
"https://github.com/eqlat/roi",2013-03-14,"Repository of rutines for Equivalent Latitude computation using Regions of Interest"
"https://github.com/hallamlab/MetaPathways",2013-01-04,"A modular pipeline for constructing Pathway/Genome Databases from environmental sequence information"
"https://github.com/zhandong/DSA",2013-01-07,"Digital Sorting Algorithm"
"https://github.com/putnampp/libgwaspp",2012-10-31,"A C++ library of common Genome Wide Association Study data structures."
"https://github.com/averissimo/model_blackbox",2012-07-19,"Octave/Matlab toolbox that performs parameters estimation on algebraic or differential equations"
"https://github.com/CBMi-BiG/bamchop",2012-06-01,"Generate a targeted resequencing report from a BAM file"
"https://github.com/warnname/PSLDoc",2013-03-18,"Protein Subcellular Localization Prediction based on based on gapped-dipeptides and probabilistic latent semantic analysis"
"https://github.com/warnname/FCS",2013-03-20,"find compact set"
"https://github.com/CampagneLaboratory/gobyweb2-plugins",2013-05-30,"Plugin repository for GobyWeb 2.2+"
"https://github.com/etal/fammer",2012-08-09,"For protein superfamily sequence profile alignment and curation."
"https://github.com/CampagneLaboratory/goby",2012-06-02,"Goby framework and tools for analysis of high-throughput sequencing data"
"https://github.com/kasiazar/NeandertalBoneMetagenome",2012-12-13,"Storage for files and scripts for the Neandertal bone metagenome project."
"https://github.com/SimonCB765/Leaf",2012-08-23,"Code for the Leaf independent set finding algorithm"
"https://github.com/Victorian-Bioinformatics-Consortium/VelvetOptimiser",2012-06-06,"Automatically optimise three of Velvet's assembly parameters."
"https://github.com/arq5x/bedtools2",2013-12-09,"A powerful toolset for genome arithmetic."
"https://github.com/sujaikumar/assemblage",2011-04-18,"Tools for working with second gen assemblies, fasta sequences, etc"
"https://github.com/elswob/SCUBAT",2012-02-21,"Scaffolding contigs using blat and transcripts"
"https://github.com/luscinius/afcluster",2013-05-14,"alignment free clustering utility"
"https://github.com/arokem/motion_th",2009-10-26,"Motion direction discrimination threshold measurements with Psychtoolbox"
"https://github.com/songlab/NSeq",2012-12-01,"Java software for nucleosome positioning"
"https://github.com/URVnutrigenomica-CTNS/VHELIBS",2012-09-13,"Validation HElper for LIgands and Binding Sites"
"https://github.com/carlosp420/deltagamma",2013-02-04,"multi deltagamma analysis"
"https://github.com/bjpop/favr",2011-12-12,"Filtering and Annotation of Variants that are Rare"
"https://github.com/CSB5/16s-arxiv-1210.3464",2013-02-26,"Auxiliary scripts for Ong et al. (2013): Species Identification and Unbiased Profiling of Complex Microbial Communities Using Shotgun Illumina Sequencing of 16S rRNA Amplicon Sequences"
"https://github.com/eisenlab/SliceSeq",2013-07-04,"Tools and scripts for ""Sequencing mRNA from cryo-sliced Drosophila embryos to determine genome-wide spatial patterns of gene expression"""
"https://github.com/RGLab/SingleCellAssay",2012-09-11,"Tools and methods for analysis of single cell assay data in R"
"https://github.com/arq5x/bits",2012-08-15,"BITS: Binary Interval Search"
"https://github.com/gusmacaulay/agent-walkability",2012-10-12,"ANDS/AURIN Agent Based Walkability"
"https://github.com/adarob/express-d",2013-09-13,"Distributed ambiguous fragment assignment using eXpress and Spark."
"https://github.com/uci-cbcl/GBMCI",2013-04-15,"The implementation of gradient boosting machine for concordance index learning."
"https://github.com/mkutmon/cytargetlinker",2013-05-03,"CyTargetLinker 3.0: Cytoscape app to build regulatory networks"
"https://github.com/Sage-Bionetworks/Synapse-Repository-Services",2012-05-22,"The Synapse Repository Services project is the home of the JSON REST web services for Synapse."
"https://github.com/hansiglaser/facet",2013-04-19,"Flexible Artifact Correction and Evaluation Toolbox for concurrelty recorded EEG/fMRI data"
"https://github.com/najoshi/sickle",2011-02-09,"Windowed Adaptive Trimming for fastq files using quality"
"https://github.com/richardmleggett/bubbleparse",2011-03-25,"Classify and rank SNPs identified by cortex_con"
"https://github.com/ajmazurie/MutationsHunter",2013-04-24,"Calculation of dN/dS ratio between diverging coding sequences, such as ortholog or paralog genes"
"https://github.com/raldecoa/ClosedBenchmarks",2013-01-27,"Perl script to generate Closed Benchmarks for testing community detection algorithms"
"https://github.com/damianopiovesan/cogic",2013-03-04,"Cogic score calculation (Python library)"
"https://github.com/Pacopag/fpau",2013-07-15,"Simple model of land use dynamics"
"https://github.com/fbmyers/MicroBAR",2013-06-29,"This repository contains hardware, firmware, and software revisions to the Microfluidic Bioamplification Reader (MicroBAR) from UC Berkeley."
"https://github.com/HumMod/small-stoch-model",2012-07-13,"A stochastic validation module built atop the small integrative model of circulatory physiology from Tom Coleman's Blue Book."
"https://github.com/friend1ws/EBCall",2012-10-09,"an empirical Bayesian framework for mutation detection from cancer genome sequencing data"
"https://github.com/uci-cbcl/tree-hmm",2012-05-14,"Tree hidden Markov model for learning epigenetic states in multiple cell types"
"https://github.com/janelia-flyem/gala",2012-12-13,"Automatic segmentation of electron microscopy volumes"
"https://github.com/ntustison/BSplineMorphisms",2013-07-26,"Your weirdness is actually affecting my vocal cords"
"https://github.com/cni/rtfmri",2013-03-13,"Real-time fMRI for a GE MRI system"
"https://github.com/distrep/DMLT",2011-12-17,"Donders Machine Learning Toolbox"
"https://github.com/faircloth-lab/msatcommander-gs",2012-08-05,"A grown-up version of msatcommander for genome-scale data"
"https://github.com/cbib/MIX",2013-06-18,"MIX: Combining multiple assemblies from NGS data"
"https://github.com/explodecomputer/epiSpaces",2013-01-14,"Find epistatic patterns that maintain additive genetic variance under selection"
"https://github.com/explodecomputer/epiFit",2013-01-15,"Assess the contribution of epistasis to fitness related traits using stochastic population simulations"
"https://github.com/dsturg/Spanki",2012-04-02,"Splicing analysis toolkit for RNA-SEQ"
"https://github.com/LiU-IMT/EEE",2012-05-30,"A REST based Educational EHR Environment based on openEHR"
"https://github.com/vsbuffalo/sickle",2011-02-09,"Windowed adaptive trimming for fastq files using quality"
"https://github.com/GarnetVaz/Nonlinear-electrical-oscillators",2013-07-20,"Code to obtain the results in the paper."
"https://github.com/hadley/ggplot2",2008-05-25,"An implementation of the Grammar of Graphics in R"
"https://github.com/martijnvermaat/bio-playground",2011-07-11,"Random collection of bioinformatics thingies"
"https://github.com/larrylindsey/MatlabCode",2012-10-22,"My personal stash of matlab code. Please excuse the mess."
"https://github.com/matthewberryman/author-detection",2012-09-05,"Software for statistically determining the author of a text based on a training set."
"https://github.com/michaeldnowak/snape",2013-05-01,"Single Node Age Prior Estimation (SNAPE) is designed to calculate informative divergence time priors based on a relatively complete assessment of the fossil record of a single clade."
"https://github.com/gjospin/PhyloSift",2010-10-29,"Phylogenetic and taxonomic analysis for genomes and metagenomes"
"https://github.com/VisLab/DETECT",2013-01-30,"MATLAB toolbox for continuous event detection"
"https://github.com/frankyeh/DSI-Studio",2012-08-21,"Diffusion MRI analysis tool"
"https://github.com/homonecloco/PyroClean",2011-11-22,"PyroClean is a tool to denoise homopolymers from pyrosequence technologies. It is based on a reference sequence and the main aim is to handle homopolymers. "
"https://github.com/rhodricusack/automaticanalysis",2012-03-24,"Automatic analysis"
"https://github.com/jcupitt/protsift",2011-01-25,"tools for proteomic analysis"
"https://github.com/sriesenfeld/MetaPASSAGE",2010-11-12,"A Metagenomic Pipieline for Automated Simulations and Analysis of Gene Families (source code)"
"https://github.com/inureyes/network-backbone-toolkit",2012-10-17,"Network backbone toolkit"
"https://github.com/ddalevi/tissue-specificity",2013-02-27,"R-files related to work ""Combining evidence of preferential Gene-Tissue relationships from multiple sources"""
"https://github.com/caballero/RepeatLandscape",2012-03-26,"profile the repeat landscape in a genome"
"https://github.com/cni/nims",2012-01-25,"NIMS: Neurobiological Image Management System"
"https://github.com/ioam/topographica",2012-09-20,"A general-purpose neural simulator focusing on topographic maps."
"https://github.com/jebyrnes/otu-frontiers",2013-04-08,"Code for the analysis of sequence and OTU occurance data to derive optimal taxonomic structures for bacterial communities."
"https://github.com/anj1/cdac",2013-04-23,"Cell-Derived Active Contour algorithm for tracking cells in live microscopy images"
"https://github.com/InsightSoftwareConsortium/ITKExamples",2012-10-12,"Examples for the Insight Toolkit.  http://itk.org/ITKExamples"
"https://github.com/gglusman/Normalizer",2013-04-09,"Code for normalizing count data."
"https://github.com/wleepang/CuEfflux",2011-07-18,"Code for Cu Efflux Models"
"https://github.com/jonovik/cgptoolbox",2012-02-17,"A toolbox for causally cohesive genotype-phenotype studies"
"https://github.com/graham1034/Smith2012_insulin_signalling",2012-12-21,"files for Smith & Shanley 2012 insulin signalling and oxidative stress project "
"https://github.com/pn2200/g3data",2010-12-01,"Grab graph data, a program for extracting data from graphs"
"https://github.com/matsen/pplacer",2009-08-07,"Phylogenetic placement and downstream analysis"
"https://github.com/NYUCCL/PsiTurk",2012-06-30,"An open platform for science on Amazon Mechanical Turk."
"https://github.com/mattions/TimeScales",2011-11-11,"Multimodelling framework supported by an event-driven algorithm"
"https://github.com/vice87/gam-ngs",2011-10-21,"Genomic Assemblies Merger for NGS"
"https://github.com/zhixingfeng/seqPatch",2012-10-30,"R package detecting DNA modifications by kinetic data of SMRT sequencing"
"https://github.com/seeslab/drugraph",2013-10-02,"A network inference method for large-scale unsupervised identification of novel drug-drug interactions."
"https://github.com/kappamodeler/rulestudio",2010-06-16,"An eclipse plugin for editing the Kappa modeling language"
"https://github.com/sorgerlab/eydgahi_et_al_bayesian_estimation",2012-06-18,"Code and data to support ""Properties of cell death models calibrated and compared using Bayesian approaches"" by Eydgahi et al."
"https://github.com/eladnoor/component-contribution",2013-04-10,"Standard reaction Gibbs energy estimation for biochemical reactions"
"https://github.com/lima1/maphylogeny",2011-02-23,"Gene Expression Phylogenies"
"https://github.com/jkrivine/KaSim",2010-10-24,"Command line stochastic simulator for kappa models. Documentation can be found in the man/ directory "
"https://github.com/OpenTreeOfLife/treemachine",2012-06-03,"Source tree graph database"
"https://github.com/hyphaltip/fungaltools",2009-07-06,"Misc scripts for fungal tools, mostly for use in papers"
"https://github.com/polyatail/scher_et_al_2013",2013-09-27,"Intermediate data and analysis tools from Scher et al., eLife, 2013"
"https://github.com/rkostadi/BEClonalEvolutionNSAID",2013-02-14,"R package accompanying ""NSAIDs modulation clonal evolution in Barrett's esophagus"" study by Kostadinov et al"
"https://github.com/kelleyharris/Inferring-demography-from-IBS",2013-04-29,"A python framework for inferring demography from tracts of identity by state as reported in PLoS Genetics by Harris and Nielsen (2013)"
"https://github.com/widdowquinn/scripts",2013-02-02,"Miscellaneous scripts"
"https://github.com/pcarbo/bmapathway",2013-02-18,"MATLAB source code to accompany the PLoS Genetics paper, ""Integrated enrichment analysis of variants and pathways in genome-wide association studies indicates central role for IL-2 signaling genes in type 1 diabetes, and cytokine signaling genes in Crohn's disease""."
"https://github.com/mfiers/hagfish",2010-07-13,"Hagfish - assess an assembly through creative use of coverage plots "
"https://github.com/labello/pycelegans",2013-06-04,"Parallel image processing code that identifies C. elegans in images"
"https://github.com/miguelgodinho/tobin",2012-07-16,"Toolbox for Biochemical Networks"
"https://github.com/njbooher/boglab_talesf",2012-05-17,"Target Finder tool for TAL Effector Nucleotide Targeter 2.0"
"https://github.com/misshie/bioruby-ucsc-api",2011-04-18,"Ruby UCSC API: An API for the UCSC Genome Database"
"https://github.com/brentp/cruzdb",2011-09-02,"python access to UCSC genomes database"
"https://github.com/need47/fselector",2012-02-27,"a Ruby gem for feature selection and ranking"
"https://github.com/jonasalmeida/webrw",2012-03-27,"webrw for node.js"
"https://github.com/ebadedude/webrw",2011-07-19,"A collection of tools that help you to grab URL content and also index the URLs"
"https://github.com/cfljam/galaxy-pcr-markers",2012-08-08,"Scripts for design of PCR-based Marker Assays from DNA sequence variant data, plus Galaxy xml files"
"https://github.com/jcvi/METAREP",2010-06-18,"METAREP: JCVI Metagenomics Reports - an open source tool for high-performance comparative metagenomics"
"https://github.com/jcvi/JCVI_HMP_metagenomic_pipeline",2011-03-17,"Metagenomic functional annotation pipeline, used within the Human Microbiome Project"
"https://github.com/davidsun/SAP",2011-08-30,"A DNA sequence analysing & mutation predicting tool"
"https://github.com/widdowquinn/find_differential_primers",2012-01-30,"Scripts to aid the design of differential primers for diagnostic PCR."
"https://github.com/mtholder/PhyPatClassProb",2011-07-10,"dynamic programming algorithm for calculating the probability of classes of data patterns on a phylogeny"
"https://github.com/srcbs/GenoBox",2011-03-13,"Alignment, Assembly and Genotyping of NGS data"
"https://github.com/slowkow/soy-rtms",2011-12-22,"Computational analysis of retrotransposon-associated minisatellite DNAs in the soybean genome"
"https://github.com/SHird/lociNGS",2011-05-19,"Code for my Summer of Code Project, ""loci-NGS"", which is a program for manipulating, storing and outputting large multi-locus datasets."
"https://github.com/neufeld/pandaseq",2011-02-22,"PAired-eND Assembler for DNA sequences"
"https://github.com/faircloth-lab/demuxipy",2010-04-03,"Locate, error-correct, trim, and organize (hierarchically) sequence-tagged next-generation DNA reads"
"https://github.com/krm15/ACME",2012-04-09,"This repository contains open-source C++ code for reconstructing membranes from time-lapse confocal/2-photon image data. Please refer to the webpage below for detailed instructions, precompiled binaries, and sample data for testing the code."
"https://github.com/dstern/pull_thin",2011-09-28,"Starting with tsv files from MSG, pull requested individuls and thin data"
"https://github.com/dstern/read_cross_msg",2011-09-28,"Import MSG tsv files into r-qtl"
"https://github.com/GlobalNamesArchitecture/taxamatch_rb",2010-07-08,"Implementation of Tony Rees' Taxamatch algorithms"
"https://github.com/BerndWollenweber/PollenCALC",2012-04-19,"Software for estimation of pollen compatibility of self-incompatible allo- and autotetraploid species"
"https://github.com/matsen/ubiquity_synonymity",2012-02-03,"Code to accompany the paper ""Ubiquity of synonymity: almost all large binary trees are not uniquely identified by their spectra or their immanantal polynomials"""
"https://github.com/seandavi/ngCGH",2011-02-25,"Tools for producing pseudo-cgh of next-generation sequencing data"
"https://github.com/andorardo/fade",2012-03-31,"Fast automated blind deconvolution of multi-phasic EPSCs."
"https://github.com/usm/usm.github.com",2011-09-05,"Universal Sequence Maps"
"https://github.com/MG-RAST/DRISEE",2011-09-06,"duplicate read inferred sequencing error estimator "
"https://github.com/johncolby/SVM-RFE",2011-09-12,"An R implementation of the (multiple) Support Vector Machine Recursive Feature Elimination (mSVM-RFE) feature ranking algorithm"
"https://github.com/jyeatman/AFQ",2012-05-24,"Automated Fiber Quantification"
"https://github.com/koepsell/phase-coupling-estimation",2010-04-25,"Implementation of Phase Coupling Estimation in Python and Matlab (see http://arxiv.org/abs/0906.3844 )"
"https://github.com/chrisfilo/Adaptive-Thresholding",2012-03-01,"Combination of Gamma Gaussian Mixture model and topological FDR for thresholding fMRI statistical maps."
"https://github.com/qedq/NeuroProof",2012-06-25,"Suite of tools for analyzing and guiding image segmentation refinement."
"https://github.com/VectorBase/GDAV",2012-02-02,"A simple Java web application for serving biological sequence annotations.  Includes bundled Dazzle-based DAS server."
"https://github.com/kylebittinger/polyafit",2011-09-09,"R package for fitting data to multivariate Polya distribution"
"https://github.com/brantp/rtd",2012-02-08,"reference-free ddRADseq analysis tools"
"https://github.com/stevenhwu/BIDE-2D",2012-05-08,"BIDE-2D: Bayesian Inference of Differential Expression in 2D-PAGE"
"https://github.com/stefan-hoeck/chemf",2012-08-22,"A purely functional cheminformatics toolkit written in Scala"
"https://github.com/odj/Ouch",2010-06-01,"Ouch Uses Chemical Haskell"
"https://github.com/harrah/xsbt",2013-01-05,"*NOTE* sbt has moved to the sbt organization!"
"https://github.com/ajmazurie/xstats.enrichment",2010-05-07,"enrichment (subset of the xstats package) is a Python library providing two methods to perform enrichment analysis, such as gene set enrichment analysis in bioinformatics"
"https://github.com/poldrack/LatentStructure",2012-01-03,"code and data from Latent Structure modeling paper"
"https://github.com/gdurin/pyFitting",2011-08-19,"Python tools to best fit data"
"https://github.com/benosteen/Kinect-tracking-code",2011-01-26,"Some demo python code to read, visualise and re-broadcast information emitted from https://github.com/Sensebloom/OSCeleton"
"https://github.com/nipy/nipype",2010-07-22,"Workflows and interfaces for neuroimaging packages"
"https://github.com/misshie/Workflows",2011-03-28,"Pwrake for bioinfomatics workflows using GATK and Dindel "
"https://github.com/jonalv/bioclipse.brunn",2009-07-14,"Brunn is a laboratory information system for Bioclipse 2. "
"https://github.com/VectorBase/ExpressionMap",2011-11-01,"The ""all genes, all conditions"" expression map from VectorBase."
"https://github.com/pubmed2ensembl/MartScript",2011-04-29,"A scripting language for automatically creating BioMarts."
"https://github.com/pubmed2ensembl/biomart-plus-extras",2011-04-29,"An extended version of BioMart 0.7 (www.biomart.org)."
"https://github.com/putnamlab/dcj-c",2011-06-03,"Double_Cut_Join_Dosage_Sensitive "
"https://github.com/AZcompTox/AZOrange",2010-08-30,"AstraZeneca add-ons to Orange."
"https://github.com/JoseBlanca/franklin",2010-04-26,"franklin library for NGS sequencing analysis."
"https://github.com/cjfields/biome",2009-03-07,"An experimental Moose-based BioPerl implementation"
"https://github.com/emepyc/Blast2lca",2010-11-09,"Calculates the lowest common ancestors of each query sequence in a Blast result"
"https://github.com/poldrack/cogat",2011-06-25,"Cognitive Atlas"
"https://github.com/jesselstyn/Island-colonization",2010-02-08,"A simulator to test for over-dispersion in species' distributions"
"https://github.com/skilpinen/AGEP",2011-02-11,"Alignment of expression profiles"
"https://github.com/nwilming/ocupy",2011-02-22,"A python toolbox for analyzing eye-tracking data."
"https://github.com/pyelton/Synteny-based-annotator",2011-09-13,"This collection of scripts will provide annotations for hypothetical proteins and poorly-annotated prokaryotic genes. If you are a microbiologist with a newly sequenced genome, I highly recommend this script. The citation for the paper on the method development can be found here:                                           Yelton, A.P., Thomas B.C., Simmons, S.L., Wilmes P., Zemla A., Thelen M.P., Justice N., Banfield J.F. A semi-quantitative, synteny-based method to improve functional predictions for hypothetical and poorly annotated bacterial and archaeal genes. PLoS Computational Biology. In press. "
"https://github.com/dasmoth/metharray-scripts",2011-08-15,"Scripts for normalization and analysis of methylation array data"
"https://github.com/nickloman/entrezajax",2010-04-15,"EntrezAJAX - Direct Web Browser Access to the Entrez Programming Utilities"
"https://github.com/wwood/essentiality",2010-02-23,"Finding patterns to predict the essentiality of genes"
"https://github.com/wwood/goruby",2010-02-10,"Gene Ontology (GO) interface for Ruby"
"https://github.com/mz2/mxplor",2010-03-08,"A Java / QT based sequence motif viewer / editor (out of which iMotifs was born)"
"https://github.com/coxlab/eyetracker",2009-09-08,"Software for our self-calibrating eye tracker"
"https://github.com/danmaclean/NiBLS",2010-02-15,"Implementation of an algorithm that can determine small RNA generative loci from high-throughput sequencing data. "
"https://github.com/articlemetrics/alm",2012-05-02,"Article-Level Metrics - Alternative Measures to Gauge the Impact of Research"
"https://github.com/rOpenSci/dvn",2013-06-09,"Access to the Dataverse Network APIs from R"
"https://github.com/djgroen/MPWide",2013-06-05,"MPWide is a communication library for message passing across wide area networks."
"https://github.com/taverna/taverna-commandline-product",2014-02-26,"Taverna Command Line product build and installers"
"https://github.com/biojava/biojava",2013-04-03,"BioJava is an open-source project dedicated to providing a Java framework for processing biological data."
"https://github.com/ContentMine/quickscrape",2014-05-26,"Very simple declarative, headless scraping CLI"
"https://github.com/Blahah/transrate",2013-09-10,"Quality assessment and comparison of transcriptome assemblies"
"https://github.com/pymor/pymor",2013-04-04,"pyMOR - Model Order Reduction with Python"
"https://github.com/kdmurray91/axe",2014-06-01,"Rapid competitive read demulitplexer. Made with tries."
"https://github.com/gramian/emgr",2013-05-08,"EMpirical GRamian Framework"
"https://github.com/percyfal/ratatosk.ext.scilife",2013-03-22,"Ratatosk extension for use at Science for Life Laboratory"
"https://github.com/jrwalsh/CycTools",2014-04-16,""
"https://github.com/armon/bloomd",2012-02-12,"C network daemon for bloom filters"
"https://github.com/gkudla/hyb",2013-11-07,"hyb: a bioinformatics pipeline for the analysis of CLASH (crosslinking, ligation and sequencing of hybrids) data"
"https://github.com/dbcls/bh11",2011-08-17,"Repository for BioHackathon 2011"
"https://github.com/dbcls/bh12",2012-05-11,"NBDC/DBCLS BioHackathon 2012"
"https://github.com/cjb105/Polyfit",2014-07-25,"Add-on to DESeq to improve p-values and q-values"
"https://github.com/larisa-soldatova/EXACT",2014-02-17,"an ontology for biomedical protocols"
"https://github.com/ksahlin/BESST",2013-01-22,"BESST - scaffolder for genomic assemblies"
"https://github.com/obophenotype/uberon",2010-03-16,"uber-anatomy ontology"
"https://github.com/fusesource/mqtt-client",2011-12-17,"A Java MQTT Client"
"https://github.com/Flowdalic/asmack",2011-04-26,"A build environment for the XMPP client library Smack on Android"
"https://github.com/pophealth/hqmf2js",2012-04-12,"Library to convert HQMF to JavaScript"
"https://github.com/waqarini/excel2rdf",2013-04-08,""
"https://github.com/wilkinson/qmachine",2014-07-05,"A platform for World Wide Computing"
"https://github.com/wilkinson/quanah",2014-07-05,"JavaScript framework for distributing and scheduling computations"
"https://github.com/douglascrockford/JSON-js",2010-11-18,"JSON in JavaScript"
"https://github.com/fbergmann/CombineArchive",2013-04-04,"Libraries and Tools for accessing the COMBINE archive"
"https://github.com/mglont/CombineArchive",2013-07-26,"A Java Library to support the Combine Archive"
"https://github.com/stain/ro-combine-archive",2014-04-25,"Convert Combine Archive (OMEX) to RO Bundle"
"https://github.com/balhoff/image-depictions-view",2011-03-25,"Protégé plugin which displays image depictions of classes and individuals."
"https://github.com/balhoff/obo-actions",2012-12-05,"Protégé menu actions implementing OBO ontology editing conventions."
"https://github.com/idekerlab/genomespace-cytoscape-weblaunch",2013-05-23,"GenomeSpace Cytoscape Weblaunch"
"https://github.com/idekerlab/genomespace-cytoscape",2013-01-28,"GenomeSpace for Cytoscape 3.x (core project)"
"https://github.com/F1000Research/genomespace-cytoscape-weblaunch",2014-06-11,"GenomeSpace Cytoscape Weblaunch"
"https://github.com/F1000Research/genomespace-cytoscape",2014-06-17,"GenomeSpace for Cytoscape 3.x (core project)"
"https://github.com/INCF/one_click",2011-10-04,"One Click Sharing"
"https://github.com/julian-gehring/GMAP-GSNAP",2011-12-07,"*DEPREACATED and OUTDATED*: This was an inofficial archive of GMAP-GSNAP releases.  Please use the original website for current versions of the source code."
"https://github.com/geoffjentry/twitteR",2011-08-10,"R based twitter client"
"https://github.com/jeffreybreen/twitter-sentiment-analysis-tutorial-201107",2011-07-13,"Code to reproduce the simple sentiment analysis from my presentation"
"https://github.com/2mh/PyBioC",2013-09-01,"Python library for work with BioCreative files"
"https://github.com/dongseop/simple_bioc",2013-12-04,"Simple BioC parser/builder for ruby"
"https://github.com/CovertLab/WholeCellSimDB",2013-02-28,"WholeCellDB is a hybrid SQL/HDF database for storing and retrieving whole-cell model predictions. "
"https://github.com/mfcovington/SNPtools",2013-07-25,""
"https://github.com/MaloofLab/devisetty-g3-2014",2014-05-14,""
"https://github.com/mfcovington/vcf-generator",2013-05-07,""
"https://github.com/mytardis/mytardis-salt",2014-01-29,"MyTardis server configuration using Saltstack"
"https://github.com/shenlab-sinai/region_analysis",2013-12-12,"A python script used to annotate genomic intervals."
"https://github.com/MG-RAST/matR",2012-03-13,"Metagenomics Analysis Tools"
"https://github.com/aestrivex/cvu",2012-12-07,"Connectome visualization utility"
"https://github.com/namsyvo/RandAL",2013-07-02,"A Randomized Sequence Aligner"
"https://github.com/dariogf/SeqtrimNext",2011-09-07,"SeqtrimNEXT is a customizable and distributed pre-processing software for NGS (Next Generation Sequencing) biological data. It makes use of scbi_mapreduce gem to be able to run in parallel and distributed environments. It is specially suited for Roche 454 (normal and paired-end) & Ilumina datasets, although it could be easyly adapted to any other situation."
"https://github.com/scikit-image/scikit-image",2011-07-07,"Image Processing SciKit (Toolbox for SciPy)"
"https://github.com/numpy/numpy",2010-09-13,"Numpy main repository"
"https://github.com/losonczylab/sima",2014-08-01,"Python package for analysis of dynamic fluorescence microscopy data"
"https://github.com/dnil/etiologica",2011-09-01,"Pipelines and decision support tools for Massively Parallel Human Medical Genetics"
"https://github.com/jeffalstott/powerlaw",2012-01-30,""
"https://github.com/obophenotype/cephalopod-ontology",2013-05-23,"Ontology of cephalopod anatomy and traits"
"https://github.com/Sabryr/EGDMS",2014-02-06,"EGDMS"
"https://github.com/tknijnen/MSR",2013-07-31,"Multiscale representation of genomic signals"
"https://github.com/chipstewart/Spanner",2011-03-19,""
"https://github.com/mojones/AfterParty2",2011-10-05,""
"https://github.com/larisa-soldatova/HELO",2013-01-02,"HELO (HypothEsis and Law Ontology) as described in the paper ""Representation of probabilistic scientific knowledge"""
"https://github.com/bio2rdf/bio2rdf-mapping",2012-04-16,"A community resource to develop ontologies to map Bio2RDF to community developed ontologies"
"https://github.com/SciLifeLab/bcbio-nextgen-deploy",2012-10-19,"Suite of scripts to automatically deploy nextgen pipeline"
"https://github.com/aberer/RogueNaRok",2011-10-05,"A versatile and scalable algorithm for rogue taxon identification. Also includes implementations of the maximum agreement subtree, leaf stability index and taxonomic instability index"
"https://github.com/lucmoreau/ProvToolbox",2011-08-30,"Java library to create and convert W3C PROV data model representations"
"https://github.com/adamewing/GRIPper",2012-05-11,"Find non-reference processed pseudogene insertions from discordant read pair mappings"
"https://github.com/chapmanb/bcbio-nextgen",2013-02-06,"Validated, scalable, community developed variant calling and RNA-seq analysis"
"https://github.com/IlincaTudose/OntoQuery",2013-01-29,""
"https://github.com/lgatto/CambRlogo",2013-04-08,"The code behind the CambR logo"
"https://github.com/rossant/galry-benchmarks",2013-10-27,""
"https://github.com/pcm32/FASTLipid",2013-01-17,""
"https://github.com/peterdesmet/vascan-data-paper",2013-07-19,"Data paper for the Database of Vascular Plants of Canada (VASCAN)"
"https://github.com/mojones/blobsplorer",2013-04-01,"javascript tool for exploring taxonomically-annotated blob plots and selecting points"
"https://github.com/DmitryBaranovskiy/raphael",2008-09-02,"JavaScript Vector Library"
"https://github.com/compmem/desolver",2009-12-24,"Genetic function optimization via differential evolution in Python."
"https://github.com/timothyv/Physiological-Log-Extraction-for-Modeling--PhLEM--Toolbox",2011-07-18,"PhLEM is a Matlab toolbox written to extract physiological recordings during MRI scanning and estimate the signal phases so that they can be used as a covariate in your general linear model (GLM) for functional brain imaging."
"https://github.com/ffi/ffi",2009-08-05,"Ruby FFI"
"https://github.com/VarioML/VarioML",2011-06-01,"supporting the integration, federation, and exchange of Variation Data "
"https://github.com/cmungall/obo-scripts",2010-03-06,"standalone perl scripts for hacking obo files"
"https://github.com/imagejs/imagejs.github.com",2011-12-23,"Personalized, participated, pervasive, and reproducible image bioinformatics in the web browser"
"https://github.com/mbl-cli/NetiNeti",2011-03-10,"scientific name finding machine learning tool"
"https://github.com/minillinim/SaSSY",2011-03-08,"Short read assembler for illumina-type DNA sequence data"
"https://github.com/cplaisier/miRvestigator_standalone",2011-04-14,"Stand alone version of miRvestigator HMM that takes as input a FASTA stlyed PSSM file."
"https://github.com/arq5x/nanopore-scripts",2014-09-12,"Various scripts and recipes for working with nanopore data "
"https://github.com/ruping/TRUP",2012-02-07,"Tumor-specimen suited RNA-seq Unified Pipeline"
"https://github.com/jamesware/APPRAISE",2014-11-24,"A Bayesian framework for the analysis and interpretation of rare genetic variants"
"https://github.com/tanghaibao/jcvi",2010-12-01,"Python utility libraries on genome assembly, annotation and comparative genomics"
"https://github.com/openpencil/regeval",2014-06-15,"A systematic evaluation of high-dimensional, ensemble based regression for exploring large model spaces in microbiome analyses."
"https://github.com/shpakoo/YAP",2012-02-07,"Yet Another Pipeline"
"https://github.com/btjaden/Rockhopper",2014-11-06,"For computational analysis of bacterial RNA-seq data"
"https://github.com/CREBP/SRA",2013-06-21,"Project based at the Bond University Center for Research in Evidence-Based Practice (CREBP) with the aim of drastically reducing the time to construct a Systematic Review."
